Wind_Speed,Wind_Direction,Air_Pressure
0.0,53.3275,102.0279
0.04775,94.5775,102.0286
0.0765,130.7225,102.0337
0.363,31.8725,102.0086
0.177,24.7475,101.9611
0.153,31.7325,101.9055
0.10125,28.605,101.859
0.00425,37.1625,101.8185
0.0415,72.3025,101.7443
0.0805,133.5675,101.7376
0.01375,57.7125,101.7443
0.0,38.0825,101.7443
0.019,107.8375,101.7578
0.02425,156.125,101.7717
0.03975,199.725,101.7988
0.0265,187.825,101.7713
0.05725,195.4,101.7443
0.24775,169.75,101.7177
0.2935,182.725,101.7177
0.10025,154.075,101.684
0.1595,201.275,101.5899
0.16725,185.7,101.5526
0.125,157.95,101.5231
0.07925,204.425,101.5152
0.08025,132.225,101.5241
0.167,151.65,101.521
0.1355,182.5,101.5285
0.07625,189.45,101.5217
0.13575,159.675,101.5015
0.1025,219.3,101.4745
0.1335,214.65,101.4221
0.16925,165.25,101.3637
0.01175,198.475,101.2691
0.064,254.15,101.1907
0.096,192.925,101.1097
0.08225,216.15,101.0422
0.20775,144.75,100.9815
0.336,127.025,100.9477
0.192,128.4775,100.8938
0.01225,119.745,100.7453
0.1475,119.25,100.6581
0.2155,225.2,100.5572
0.13325,189.0,100.4503
0.12525,184.95,100.3287
0.1085,228.25,100.1668
0.09975,155.225,100.1129
0.1745,103.7075,99.95105
0.3175,110.725,99.87024
0.38175,90.23,99.79629
0.575,131.1925,99.76904
0.4575,116.4,99.729
0.74275,94.775,99.71545
0.67925,67.5475,99.6881
0.6755,53.5775,99.68123
0.9115,101.2025,99.63412
0.55475,92.6425,99.62015
0.70825,92.0175,99.60719
0.74725,73.1075,99.57971
0.847,119.475,99.63469
0.69675,72.28,99.67725
0.86675,91.64,99.73421
0.9795,118.225,99.77029
1.241,145.6,99.7643
1.342,141.725,99.74422
0.752,130.2,99.77
0.71675,127.725,99.82555
0.47575,110.4875,99.85821
0.7185,159.65,99.88331
0.51,185.825,99.88775
0.38325,147.2925,99.92603
0.52125,171.375,99.97272
0.98225,189.85,100.0375
1.458,202.45,100.1031
1.43175,190.975,100.2511
0.92525,179.175,100.3211
0.748,182.125,100.4762
0.59125,147.8,100.4829
0.68225,103.725,100.4917
0.463,138.8,100.5586
0.5095,156.3,100.6129
0.57025,127.725,100.6462
0.52925,125.75,100.6778
0.54025,97.175,100.7183
0.573,54.0425,100.7901
0.65425,34.635,100.7657
0.571,64.2125,100.7246
0.4145,89.1725,100.7569
0.38975,170.05,100.8964
0.47275,179.7,100.8701
0.71825,192.25,100.8502
0.73475,185.725,100.7712
0.99525,149.6,100.7694
0.75225,137.05,100.7694
0.7745,125.9,100.763
0.78025,68.1575,100.7091
0.735,24.42,100.7316
0.60325,35.335,100.7077
0.7375,38.355,100.7335
0.90025,40.3625,100.6787
0.66175,29.08,100.7063
0.511,28.1,100.6928
0.62875,40.2275,100.6812
0.52575,40.145,100.6054
0.711,58.555,100.5643
0.53,39.94,100.5288
0.44725,66.88,100.4627
0.721,38.8525,100.4497
0.80075,39.8675,100.4349
0.862,42.375,100.4417
0.85775,66.825,100.3953
0.802,107.075,100.3287
0.595,133.85,100.2772
0.83525,109.45,100.3074
0.98375,151.475,100.3449
0.9045,132.925,100.3385
0.8035,132.625,100.3114
0.78075,104.3075,100.3047
0.754,103.95,100.2844
0.751,91.2425,100.2642
0.73525,31.9125,100.3383
0.76,35.8625,100.3504
0.667,30.815,100.3427
0.7335,45.415,100.3416
0.68825,28.5175,100.3826
0.60475,27.395,100.3421
0.607,49.4675,100.321
0.676,26.585,100.2819
0.39775,77.425,100.3143
0.96525,105.85,100.3413
1.41775,88.875,100.2873
0.73825,51.715,100.2902
0.35225,37.575,100.2728
0.2965,36.9925,100.2932
0.60875,109.25,100.3169
0.99475,132.775,100.3326
0.89825,161.725,100.3341
0.72775,137.0,100.3977
0.536,144.175,100.4182
0.99,145.4,100.4231
0.803,168.6,100.4477
0.80975,144.225,100.4112
1.0375,137.7,100.4775
1.03725,161.15,100.5127
1.06,176.075,100.6602
0.863,177.125,100.8013
1.163,179.9,100.8775
0.8155,181.4,100.9533
0.51125,165.325,101.066
0.68925,160.325,101.1496
0.97375,182.675,101.1969
0.60025,168.4,101.231
0.47375,173.825,101.2635
0.40875,221.45,101.3102
0.2895,139.7025,101.3516
0.4105,94.615,101.4461
0.33025,173.825,101.5609
0.5825,161.3,101.6487
1.16325,179.025,101.7242
1.0745,165.725,101.7824
1.06625,168.025,101.8407
1.1155,191.225,101.8659
1.3045,192.275,101.853
1.1595,206.075,101.8197
1.0045,190.625,101.8138
0.95125,203.45,101.8398
0.702,227.075,101.8063
0.49825,203.025,101.8063
0.64425,120.1925,101.8125
0.711,37.1925,101.8375
0.698,45.95,101.9069
0.591,41.0825,101.9447
0.6515,48.1525,102.0139
0.3665,43.7225,102.0763
0.2945,28.755,102.0921
0.34225,42.6225,102.0942
0.2605,67.96,102.108
0.3475,72.77,102.0946
0.335,97.64,102.0406
0.29275,90.365,102.1688
0.463,43.735,102.1486
0.3035,43.2425,102.1482
0.188,128.5575,102.1855
0.13125,265.65,102.1623
0.25575,247.825,102.0949
0.3165,134.575,102.0961
0.34925,164.05,102.0814
0.033,154.5575,102.0139
0.015,191.5725,101.9464
0.05925,271.275,101.8789
0.26375,273.325,101.771
0.1445,255.4,101.7035
0.09975,261.3,101.582
0.108,63.8275,101.5011
0.215,34.09,101.4876
0.2395,36.935,101.4066
0.39325,68.575,101.3661
0.3265,87.575,101.2986
0.2975,125.25,101.2177
0.39,73.78,101.1502
0.3255,83.795,101.1097
0.4085,75.665,101.0557
0.5425,91.5775,101.0002
0.57975,59.48,100.9963
0.50025,75.48,100.9968
0.75525,90.0375,100.9889
0.832,65.7075,100.9918
0.852,92.8725,100.9721
0.88975,99.86,100.9104
0.9315,140.8,100.8293
0.88225,128.95,100.7979
0.9695,142.45,100.729
0.9035,140.55,100.6553
0.73975,150.4,100.6149
0.91,40.99,100.804
0.9555,59.975,100.6611
0.731,126.2675,100.6349
0.5315,152.525,100.7077
0.5085,160.5925,100.8012
0.582,55.6675,100.8748
0.60275,51.28,100.9434
0.53,44.405,100.9348
0.4535,72.6875,100.9754
0.3345,137.75,100.9888
0.39775,147.175,100.9754
0.32275,132.825,101.0428
0.30925,150.85,101.1036
0.35575,127.8375,101.1834
0.58725,166.675,101.2715
0.66425,175.5,101.3411
0.8845,176.35,101.3936
0.89875,179.25,101.4076
0.85875,196.575,101.4579
1.06475,179.65,101.4965
0.95275,189.15,101.5635
1.35375,194.825,101.6176
1.16275,189.9,101.6445
1.08925,209.125,101.6243
0.80075,203.575,101.625
0.796,202.55,101.6115
0.566,233.65,101.6445
0.6575,230.1,101.7015
0.66475,236.4,101.7372
0.566,246.65,101.8002
0.571,171.45,101.9416
0.653,122.9975,102.0141
0.6905,47.8425,102.0678
0.839,17.2625,102.0814
0.81675,23.09,102.1172
0.7995,26.705,102.0946
0.5895,48.015,102.1153
0.2715,32.4525,102.1011
0.44525,48.285,102.2159
0.5575,37.0175,102.2834
0.58775,51.345,102.3103
0.49,72.72,102.3254
0.46225,119.95,102.3181
0.45125,159.4,102.3133
0.4865,166.2,102.258
0.61375,117.775,102.2242
0.682,64.1725,102.1708
0.693,30.2,102.1454
0.7685,51.6525,102.1194
0.74625,135.6125,102.1087
0.81075,15.5025,102.0823
0.6125,34.9825,102.0745
0.57225,38.8925,102.102
0.59625,40.385,102.1357
0.6015,43.2375,102.1971
0.61975,46.6675,102.2435
0.557,43.25,102.2654
0.609,48.865,102.2433
0.47925,22.5575,102.2163
0.47625,25.86,102.2408
0.39725,28.5125,102.2228
0.45075,31.44,102.2161
0.505,38.2975,102.2094
0.534,57.0375,102.206
0.34325,87.255,102.2188
0.32875,99.04,102.1766
0.36125,177.85,102.1368
0.5405,176.125,102.0423
0.716,188.875,102.0113
0.714,226.325,101.9385
0.8005,201.075,101.8865
0.87525,205.25,101.7866
0.79825,199.425,101.7464
0.7135,267.575,101.6919
0.66525,251.425,101.6245
0.512,300.625,101.5904
0.44875,229.1425,101.5553
0.36425,159.42,101.5689
0.53175,48.1725,101.6098
0.54225,42.255,101.5491
0.52275,101.5025,101.5285
0.37675,93.405,101.5015
0.47925,46.83,101.4543
0.44175,40.96,101.4031
0.2715,41.485,101.3571
0.36325,40.9675,101.3261
0.41275,43.4575,101.3128
0.37075,64.8375,101.3013
0.15875,125.6,101.3087
0.269,176.625,101.2725
0.455,192.6,101.212
0.41075,161.9,101.1025
0.435,156.2575,101.0927
0.56575,174.4,101.0388
0.6725,175.925,100.965
0.74,160.35,100.9764
0.661,118.155,100.9647
0.7225,77.7625,100.9239
0.738,24.38,100.8966
0.62275,24.76,100.8429
0.61425,31.3725,100.8964
0.57225,37.73,100.9176
0.53875,29.305,100.9362
0.50925,38.8,100.9759
0.38325,41.155,100.976
0.29575,33.22,100.9827
0.34925,34.235,100.949
0.43325,20.235,100.922
0.29725,46.0725,100.8951
0.18925,46.145,100.8816
0.19275,29.1625,100.8965
0.148,42.4575,100.9221
0.19225,101.2475,100.9355
0.072,121.425,100.9722
0.14225,223.675,100.9575
0.3035,207.875,100.948
0.64875,172.675,100.8934
0.49325,195.55,100.8474
0.3895,185.65,100.8207
0.547,159.1,100.7899
0.60975,51.1525,100.7832
0.552,33.95,100.7694
0.3325,174.875,100.7757
0.32925,91.1275,100.8681
0.3925,32.43,100.8424
0.43075,41.94,100.8635
0.3515,26.4,100.9092
0.2835,101.0,100.9429
0.2755,103.5475,100.9637
0.22875,25.905,100.9552
0.10925,50.66,100.8824
0.0715,128.4425,100.8151
0.139,264.7,100.8081
0.06725,169.225,100.8217
0.1225,240.3,100.8558
0.1455,210.325,100.8688
0.26325,251.55,100.8823
0.20775,139.1725,100.9227
0.2795,201.225,100.9092
0.1375,176.125,100.9039
0.4055,222.025,100.8965
0.439,148.125,100.8608
0.54875,192.625,100.8034
0.73875,119.9,100.7694
0.7,44.8775,100.7821
0.67675,124.8875,100.801
0.82875,49.5725,100.7758
0.6485,26.4175,100.8124
0.51125,28.64,100.8507
0.48375,27.4275,100.8782
1.1145,79.9175,100.9294
0.445,85.3025,101.1374
0.87275,22.2175,101.1378
0.5,44.08,101.1789
0.4805,25.505,101.1983
0.417,23.2825,101.2044
0.4615,44.62,101.2519
0.58975,37.8475,101.2991
0.495,34.225,101.3531
0.59,46.8425,101.3801
0.7155,60.1825,101.4124
0.5585,126.3,101.411
0.527,140.825,101.3816
0.6725,146.5,101.3828
0.6205,156.275,101.3968
0.67125,166.425,101.4297
0.667,178.4,101.4095
0.57,166.75,101.4027
0.70875,159.2,101.3823
0.62275,147.6625,101.3818
0.73375,22.22,101.3825
0.624,31.065,101.4212
0.649,30.205,101.4618
0.6915,36.2,101.4754
0.50925,43.66,101.5689
0.3265,42.9675,101.5694
0.524,19.4525,101.5829
0.366,35.4175,101.5977
0.32,34.98,101.603
0.05675,74.905,101.5938
0.39875,48.6275,101.5824
0.42975,37.5425,101.6229
0.296,41.1025,101.6904
0.4015,60.6825,101.7241
0.46325,51.545,101.7203
0.33425,88.8825,101.6921
0.54575,156.9,101.6659
0.542,94.2575,101.6382
0.5345,135.6175,101.598
0.6515,176.1,101.5839
0.762,169.3,101.5076
0.7215,160.15,101.4629
0.702,124.175,101.4302
0.87625,66.8675,101.4341
0.766,28.2675,101.4228
0.652,32.355,101.4134
0.77375,49.1075,101.4138
0.75975,46.09,101.4282
0.53275,41.5275,101.4817
0.44375,37.2125,101.4885
0.41025,33.385,101.5168
0.32925,36.185,101.5155
0.27125,32.675,101.5015
0.373,31.405,101.461
0.3245,38.445,101.4475
0.37525,39.685,101.4003
0.2505,33.8225,101.3936
0.247,76.455,101.4071
0.42925,53.1875,101.3919
0.16125,150.85,101.361
0.274,200.65,101.3091
0.26175,172.475,101.2813
0.53925,148.4525,101.2231
0.4515,181.275,101.1868
0.4555,171.1,101.0594
0.58325,120.525,101.0245
0.6225,187.325,100.9583
0.8005,95.885,100.9583
0.6765,39.025,100.9803
0.58625,25.8275,100.9907
0.5725,26.3825,100.9956
0.5215,24.22,101.0326
0.506,23.0525,101.1196
0.5695,28.9925,101.1517
0.549,47.6825,101.1316
0.5965,51.3825,101.1182
0.58875,52.04,101.1118
0.4565,27.125,101.102
0.3225,40.135,101.0961
0.071,101.79,101.1243
0.19325,27.3875,101.1563
0.32975,32.965,101.1512
0.27875,101.4175,101.1793
0.42475,43.317,101.1457
0.2585,168.15,101.139
0.34675,259.65,101.0994
0.42575,99.41,101.0321
0.5285,87.2625,100.9849
0.5995,67.285,100.9325
0.489,169.95,100.8834
0.37875,167.45,100.7963
0.47,67.81125,100.7155
0.44975,211.2175,100.6417
0.52475,299.275,100.6509
0.714,293.875,100.6538
0.57425,260.975,100.647
0.64425,267.325,100.7346
0.54,229.5,100.7212
0.5305,231.575,100.7482
0.416,198.25,100.6853
0.4695,235.175,100.6472
0.36125,186.195,100.6739
0.29625,95.3525,100.6662
0.21425,86.635,100.6935
0.05,212.575,100.7542
0.1795,210.525,100.7625
0.074,216.475,100.8148
0.1755,253.25,100.8553
0.22675,234.425,100.9024
0.34275,198.575,100.8977
0.439,203.225,100.8993
0.5205,219.05,100.8643
0.633,173.375,100.8772
0.6035,126.0525,100.9112
0.833,127.725,100.9919
0.922,114.35,101.0461
0.82675,66.37,101.0997
0.67525,64.055,101.1798
0.664,42.2575,101.2737
0.63375,52.865,101.3614
0.4235,99.755,101.4482
0.44375,32.6775,101.4889
0.32275,45.29,101.5693
0.3625,74.57,101.5746
0.21025,93.3325,101.6233
0.33375,46.2325,101.63
0.29775,44.34,101.6638
0.2875,99.8725,101.711
0.21825,69.7025,101.7851
0.1205,129.865,101.8121
0.09425,188.275,101.8674
0.2135,227.4,101.9221
0.28225,143.35,101.9244
0.47425,142.7,101.9006
0.4675,128.425,101.9083
0.6705,154.25,101.8672
0.53525,147.1,101.8734
0.6615,116.675,101.8461
0.64225,135.845,101.8424
0.62975,89.7225,101.827
0.747,82.93,101.8335
0.6145,33.0,101.8536
0.48225,28.865,101.8802
0.394,28.9525,101.9015
0.49525,31.8425,101.9608
0.624,39.4675,101.9945
0.395,24.245,102.011
0.50675,35.045,101.9738
0.3585,76.115,101.9733
0.298,100.6775,101.9461
0.32425,63.04,101.947
0.27925,34.1425,101.947
0.25175,47.245,101.9874
0.28175,64.2125,102.0009
0.18725,111.9175,102.0144
0.27525,122.0825,101.9626
0.251,124.245,101.895
0.556,122.425,101.8739
0.56825,148.45,101.8411
0.46625,109.82,101.7596
0.5685,144.3525,101.7049
0.45225,94.2,101.6518
0.58575,40.2475,101.6748
0.5865,34.715,101.664
0.604,41.1025,101.6096
0.65075,26.9225,101.583
0.65675,32.815,101.6242
0.596,37.6325,101.6559
0.6795,42.6625,101.7042
0.613,41.2275,101.6881
0.5895,40.67,101.6857
0.43275,75.9125,101.6739
0.422,87.285,101.6297
0.518,101.215,101.5959
0.55825,47.495,101.5894
0.57325,45.905,101.6103
0.40275,35.4325,101.6364
0.573,46.1825,101.6364
0.51675,56.355,101.6348
0.49,116.4,101.612
0.53975,149.775,101.5657
0.644,188.2,101.5106
0.6815,119.275,101.4971
0.6415,164.425,101.4499
0.5545,171.975,101.3746
0.6295,157.675,101.3147
0.58675,164.225,101.2465
0.71025,75.2575,101.207
0.65125,20.1775,101.167
0.5965,34.4625,101.1798
0.65875,39.7375,101.1858
0.6495,36.985,101.1788
0.55,29.7375,101.2186
0.53325,32.0375,101.2053
0.4055,38.285,101.2056
0.469,45.98,101.1752
0.384,63.2175,101.1507
0.34625,40.9,101.0968
0.121,34.315,101.0846
0.105,90.035,101.0968
0.19575,68.7,101.0968
0.291,65.905,101.0968
0.31875,101.535,101.1048
0.30975,124.8875,101.0299
0.38775,157.275,100.9974
1.04375,139.95,100.984
0.99375,155.15,100.9647
0.7535,159.025,100.9246
0.9475,149.975,100.8977
0.8285,155.75,100.8297
0.71175,152.65,100.7771
0.7545,86.71,100.7162
0.7235,25.365,100.6664
0.583,33.32,100.6675
0.59175,39.2925,100.6807
0.552,39.9575,100.6874
0.4875,41.805,100.6933
0.533,45.03,100.6867
0.42025,41.765,100.6598
0.329,111.0675,100.611
0.393,50.4975,100.5984
0.3125,74.1025,100.5307
0.36775,59.5275,100.5444
0.403,70.725,100.5167
0.47925,80.41,100.5635
0.643,104.3225,100.6046
0.74325,140.4,100.6615
0.44425,131.9,100.6396
0.506,160.75,100.6538
0.58275,180.3,100.6662
0.6955,143.325,100.6689
0.77075,166.975,100.6546
0.543,165.125,100.5941
0.486,218.875,100.5732
0.574,195.05,100.4436
0.7445,109.5625,100.4119
0.48075,32.5,100.3637
0.537,33.43,100.3908
0.5945,183.075,100.3034
0.494,184.8,100.2585
0.60425,115.3,100.3564
0.708,114.4225,100.3564
0.3135,119.4275,100.4126
0.5645,136.69,100.4766
0.52675,151.45,100.5714
0.44,123.6825,100.6245
0.62375,65.0925,100.7063
0.46275,34.195,100.7332
0.22525,83.1825,100.7876
0.467,46.735,100.8163
0.59125,58.825,100.8546
0.48175,171.975,100.8637
1.12875,151.425,100.8837
1.12975,143.975,100.8772
0.918,140.05,100.8438
0.714,153.4,100.7878
0.43775,211.125,100.708
0.61375,163.9,100.668
0.75775,97.3925,100.763
0.409,169.34,100.735
0.49375,31.99,100.7151
0.40325,31.315,100.7551
0.371,30.285,100.7885
0.35,71.6325,100.822
0.1995,38.1575,100.8081
0.082,56.325,100.7879
0.29575,56.3925,100.775
0.46175,47.4075,100.7595
0.44425,31.2725,100.7602
0.4465,30.425,100.7191
0.42825,37.6125,100.6923
0.27075,191.85,100.7063
0.23975,120.05,100.7872
0.269,109.1475,100.8411
0.27775,96.18,100.922
0.512,152.775,100.93
0.69775,178.525,100.9368
0.89125,144.525,100.9442
1.1675,154.5,100.9445
1.09125,163.575,100.931
0.80075,151.875,100.9849
0.75725,182.55,100.9818
0.501,176.35,101.0186
0.492,167.55,101.0444
0.4845,193.575,101.0681
0.40925,141.525,101.1095
0.433,57.07,101.1617
0.3805,144.525,101.2255
0.37675,147.7175,101.361
0.29575,167.825,101.4068
0.2355,148.425,101.451
0.49725,193.075,101.4673
0.539,171.35,101.4606
0.37375,157.025,101.4606
0.58275,195.25,101.4741
0.4605,180.65,101.4876
0.213,120.8525,101.5753
0.53575,185.05,101.636
0.704,179.35,101.6792
1.03475,191.5,101.7172
0.95975,189.025,101.7057
1.1275,168.175,101.7117
0.93925,193.175,101.7195
1.0405,201.225,101.7108
0.80275,226.9,101.6786
0.5965,246.8,101.6719
0.48075,172.975,101.629
0.52375,169.375,101.638
0.697,51.0,101.638
0.657,34.9575,101.6526
0.786,51.7275,101.689
0.79125,54.0475,101.7183
0.4345,52.155,101.7845
0.38825,36.325,101.7887
0.381,38.0175,101.798
0.33125,43.0,101.798
0.4375,47.5175,101.788
0.10725,73.4925,101.7954
0.22975,58.3725,101.7639
0.41275,42.86,101.7571
0.26,40.965,101.7504
0.57375,87.8475,101.7571
0.962,120.325,101.7867
0.7975,130.125,101.7592
0.95425,150.35,101.6997
0.9475,154.0,101.6453
1.016,151.3,101.638
0.914,159.475,101.6046
0.56075,144.05,101.5641
0.60675,190.175,101.49
0.679,144.7,101.4372
0.66025,148.575,101.4058
0.66875,39.4125,101.389
0.6075,36.22,101.3946
0.72825,49.9,101.3945
0.51825,34.615,101.4006
0.66225,44.8925,101.4356
0.622,40.0975,101.4189
0.57875,39.0875,101.4071
0.6355,40.62,101.4054
0.5795,22.205,101.3796
0.54925,125.06,101.3796
0.5425,204.35,101.3526
0.4525,73.845,101.3803
0.3105,123.125,101.4354
0.53075,180.475,101.4606
0.64175,174.675,101.4876
0.73675,176.225,101.5268
0.6705,199.375,101.5487
1.01125,172.075,101.5234
0.89775,202.075,101.5065
1.00425,208.95,101.504
0.92675,188.725,101.4764
0.84675,195.925,101.5033
0.79825,189.65,101.4866
0.719,182.45,101.4966
0.49875,217.925,101.4686
0.57375,50.58,101.5098
0.64975,42.635,101.5347
0.6425,41.59,101.5768
0.6285,84.78,101.6634
0.647,67.8775,101.6865
0.628,79.6025,101.7035
0.6805,25.9495,101.7342
0.718,46.9625,101.7684
0.43875,72.5925,101.7571
0.37475,55.0375,101.7409
0.4315,45.88,101.7677
0.33475,27.58,101.7972
0.49525,50.7875,101.7837
0.405,82.6675,101.8211
0.24875,139.1,101.8206
0.42775,177.55,101.7898
0.693,172.1,101.7602
0.82625,143.7,101.7458
0.77,168.0,101.6719
0.7325,150.5,101.6315
0.60425,174.2,101.5716
0.5835,95.89,101.5711
0.651,82.5325,101.5172
0.6635,33.575,101.5002
0.5165,33.8,101.4876
0.54475,33.1125,101.5094
0.5415,35.6,101.5333
0.53575,47.33,101.5962
0.42775,43.4625,101.5896
0.379,36.285,101.57
0.43725,41.8475,101.5323
0.34625,94.4475,101.4898
0.243,159.25,101.5907
0.1105,147.875,101.482
0.13,131.54,101.5152
0.09275,155.875,101.5356
0.10875,122.3425,101.59
0.1675,74.3375,101.5772
0.1785,103.9325,101.5972
0.12625,184.55,101.6503
0.039,157.2,101.6773
0.20075,190.95,101.6764
0.10825,157.975,101.6925
0.0945,164.45,101.7046
0.1795,175.275,101.7181
0.179,176.775,101.7181
0.19875,205.75,101.7121
0.131,189.2,101.7243
0.19975,193.635,101.7659
0.12725,41.51,101.8192
0.2565,29.57,101.8792
0.30875,44.1975,101.947
0.1155,27.095,101.9605
0.0,71.455,101.974
0.0,67.615,101.974
0.01425,68.3675,101.974
0.01025,150.525,101.947
0.01175,88.2925,101.947
0.04725,223.025,101.974
0.17475,158.825,102.0009
0.2765,174.45,102.0009
0.47775,141.375,102.0549
0.54,193.35,102.0549
0.371,187.125,102.0684
0.48075,159.7,102.0819
0.42525,214.7,102.0819
0.33125,195.8,102.0616
0.11775,234.075,102.0345
0.41875,140.95,102.0009
0.393,268.65,101.9526
0.20925,253.575,101.9198
0.42425,283.925,101.8723
0.30075,244.325,101.8863
0.35025,268.725,101.8998
0.57275,232.05,101.8796
0.342,220.05,101.8526
0.3245,246.25,101.8337
0.274,262.425,101.8259
0.154,225.475,101.7927
0.19225,172.625,101.7382
0.16425,146.85,101.6772
0.0525,227.425,101.6038
0.0755,211.0,101.5767
0.01525,179.0,101.5833
0.032,168.025,101.5492
0.11725,216.05,101.5359
0.0725,172.675,101.5031
0.15725,221.65,101.475
0.19725,218.825,101.4345
0.32075,201.675,101.3534
0.73375,174.55,101.2863
0.971,132.75,101.247
0.81575,120.8,101.1957
0.776,126.975,101.153
0.86975,112.95,101.153
0.743,78.795,101.1796
0.6855,120.2,101.1978
0.71975,166.9,101.2457
0.7575,151.225,101.2983
0.87275,172.35,101.3396
0.94275,168.05,101.3801
0.782,177.325,101.3531
0.79875,171.05,101.3465
0.49775,160.475,101.3533
0.39125,191.725,101.3396
0.43675,176.875,101.3261
0.79425,178.075,101.347
0.8135,162.975,101.3944
0.7545,174.975,101.4745
1.01075,182.875,101.5083
0.9275,169.55,101.5695
1.1255,178.425,101.5704
1.141,193.325,101.5973
1.08925,187.55,101.6035
0.965,190.95,101.5841
0.97975,195.275,101.5771
0.8035,205.3,101.5794
0.637,230.775,101.5642
0.7005,205.55,101.5558
0.40725,232.275,101.5591
0.4115,87.45,101.6029
0.5835,40.285,101.6632
0.6185,38.195,101.6825
0.61075,41.9475,101.7443
0.5825,39.3075,101.7849
0.68025,41.755,101.8047
0.59875,39.5025,101.7912
0.63975,42.3475,101.798
0.7605,51.0625,101.8048
0.66325,44.025,101.8021
0.67825,44.68,101.8246
0.5985,35.255,101.8718
0.51375,50.2675,101.9056
0.38025,84.675,101.92
0.441,160.65,101.9288
0.61675,164.325,101.9186
0.65375,178.75,101.9137
0.59575,191.6,101.9144
0.621,221.775,101.9009
0.551,186.6,101.868
0.41875,199.5,101.8404
0.60575,150.65,101.827
0.622,143.6,101.8074
0.73025,82.265,101.7527
0.7,27.2075,101.7791
0.72125,42.9875,101.7922
0.72575,41.495,101.8391
0.7095,47.175,101.9205
0.394,48.7,101.9062
0.40675,31.5775,101.9296
0.63,23.57,101.9464
0.4905,35.725,101.9599
0.58275,51.51,101.9779
0.6935,42.05,102.0095
0.65875,56.06,102.0338
0.48475,50.565,102.0406
0.41575,44.6325,102.0676
0.4825,65.1025,102.0815
0.22475,121.3325,102.0828
0.294,176.3,102.0498
0.4015,176.575,101.9843
0.46475,181.825,101.9211
0.49525,199.525,101.8874
0.46375,200.325,101.8445
0.5385,198.625,101.7866
0.60625,193.9,101.7529
0.6685,88.1175,101.6812
0.62,21.9525,101.6614
0.4535,36.4775,101.6507
0.42175,46.4925,101.6622
0.409,42.2125,101.7188
0.41025,49.4575,101.7566
0.4085,45.565,101.7312
0.3585,71.7125,101.6435
0.34575,41.9275,101.6503
0.3955,76.855,101.6023
0.35975,42.35,101.5233
0.3585,44.525,101.5019
0.4095,30.76,101.4678
0.1565,71.5825,101.4475
0.1825,165.35,101.4741
0.27525,104.615,101.4803
0.358,127.9275,101.4278
0.2595,202.5,101.3685
0.472,194.25,101.3276
0.52025,155.85,101.2549
0.4025,190.6,101.2334
0.2795,224.85,101.2072
0.6005,220.15,101.24
0.271,221.5,101.2468
0.312,223.075,101.1726
0.50725,194.6,101.1658
0.5175,175.2,101.1997
0.21825,168.275,101.2462
0.20025,217.725,101.2856
0.17175,213.8,101.2996
0.12675,201.425,101.2794
0.2495,186.575,101.2862
0.28675,177.375,101.2592
0.08775,133.19,101.2996
0.028,167.85,101.2753
0.07525,212.3,101.2898
0.06,187.98,101.3059
0.03625,282.65,101.3546
0.011,199.3225,101.3877
0.05975,208.5,101.4083
0.06925,192.125,101.3941
0.1025,175.7575,101.3941
0.133,211.775,101.4071
0.1585,238.825,101.3679
0.12625,202.35,101.3541
0.413,61.575,101.3137
0.56725,13.77125,101.2738
0.54325,127.9675,101.2379
0.6235,67.275,101.1609
0.71125,84.1,101.1566
0.56125,26.075,101.1322
0.47175,33.97,101.1975
0.519,37.52,101.2592
0.419,39.2325,101.2867
0.37825,70.8275,101.3248
0.3405,90.145,101.2991
0.3835,144.7375,101.3198
0.27825,127.6675,101.2996
0.16725,192.625,101.3131
0.35325,180.075,101.2727
0.3045,117.6725,101.2862
0.24525,77.265,101.2862
0.025,230.975,101.3131
0.078,251.2,101.2996
0.0,245.55,101.2989
0.01175,196.35,101.2851
0.07375,264.275,101.2452
0.09975,251.575,101.1873
0.2335,197.775,101.121
0.45125,203.6,101.0323
0.69725,187.6,101.0265
0.4985,199.025,100.9403
0.5405,235.75,100.8968
0.34325,213.2475,100.9049
0.27075,173.925,100.8551
0.177,108.825,100.8822
0.1735,53.86,100.889
0.2375,42.7025,100.9025
0.357,29.76,100.9092
0.43575,34.5575,100.9227
0.423,41.5325,100.9116
0.38125,46.905,100.9465
0.24275,74.6075,100.9219
0.408,61.04,100.9284
0.3525,52.2225,100.922
0.40225,67.745,100.976
0.38575,75.055,101.0297
0.464,81.7775,101.0767
0.347,128.225,101.0995
0.37575,184.675,101.1176
0.5465,175.275,101.1331
0.66775,172.9,101.1536
0.59475,185.45,101.1124
0.60775,104.055,101.0997
0.57125,174.725,101.0926
0.668,124.24,101.0459
0.6785,87.1225,101.0583
0.6895,42.8125,101.0593
0.5235,27.83,101.0748
0.58625,38.5825,101.112
0.67575,33.2625,101.1472
0.54025,38.0925,101.1793
0.55925,24.2875,101.2389
0.62075,38.95,101.2457
0.582,40.2325,101.2727
0.4445,57.335,101.2457
0.42825,42.1625,101.2187
0.459,49.065,101.2017
0.48775,26.3325,101.1987
0.34475,45.6375,101.2387
0.25675,70.0675,101.2522
0.22125,112.525,101.2727
0.355,135.9,101.2928
0.4945,101.26,101.2354
0.60875,42.135,101.1959
0.498,148.215,101.1648
0.52325,176.925,101.1395
