Relative_Humidity,Precipitation_mm_hr,streamflow_cfs,Soil_mm,Evapotranspiration_mm_hr
1.0,0.002689881323233202,0.040596600227680385,0.5760517799352752,0.00044357611373209617
1.0,0.0029344159889816744,0.05342775001447097,0.5738942826321468,0.006209793885597768
0.955561727537842,0.003423485320478621,0.07027225191502466,0.5760517799352752,0.006127018845476216
0.842244132759339,0.0009781386629938917,0.08285256719470505,0.5760517799352752,0.06854636736905778
0.796694903485627,0.0,0.09437165955968853,0.5771305285868393,0.03707224642193994
0.908901541452576,0.0,0.09421729986300531,0.5825242718446603,0.013174402370377342
0.9300097208721011,0.0007336039972454186,0.08862176085823953,0.5825242718446603,0.01678524609849258
0.9133453686987919,0.0002445346657484729,0.08269820749802184,0.5760517799352752,0.00823012944660463
0.8733509234828496,0.0,0.07625369016149848,0.5782092772384034,0.00234460498325704
0.8278016942091376,0.0,0.0709861655121844,0.5803667745415318,0.0007357990275547383
0.8600194417442023,0.0,0.06654832423254259,0.5825242718446603,0.000552941277153979
0.8222469101513679,0.0,0.06261215196712108,0.5803667745415318,0.0007395274605684313
0.8233578669629218,0.0,0.058540914967101836,0.5846817691477887,0.000721991631839147
0.8255797805860297,0.0,0.05460474270168033,0.5846817691477887,0.0006412798274848244
0.795583946674073,0.0,0.050996584791710625,0.5814455231930962,0.0007718843613037322
0.7933620330509652,0.0,0.048005865668473764,0.5879180151024812,0.0007419846458877676
0.7752534370226357,0.0,0.0451888012040054,0.5879180151024812,0.0007389782077346054
0.7822524649354257,0.0,0.04298917552626987,0.5889967637540453,0.0007254634589780586
0.7933620330509652,0.0,0.04078954984853435,0.5879180151024812,0.0007066494259115012
0.7578114150812387,0.0,0.03884075867790902,0.5879180151024812,0.0008468503840876868
0.7531453964727122,0.0,0.03723927682482087,0.5911542610571737,0.0008211256896454694
0.7661435911678934,0.0,0.035830744592586686,0.5911542610571737,0.0006984973248368299
0.7681433134286905,0.0,0.03453798213286496,0.5889967637540453,0.0007172572873958646
0.7866962921816414,0.0,0.03341887433191182,0.5911542610571737,0.0006334177070441329
0.8066935147896125,0.0,0.03233835645512944,0.5933117583603021,0.0019518321249254484
0.7922510762394112,0.0,0.031354313388774036,0.6008629989212515,0.0059713860102651155
0.7731426190806833,0.0,0.030389565284504105,0.5933117583603021,0.009729739962762931
0.699708373836967,0.0,0.0296563567252589,0.5954692556634306,0.032934322771361844
0.719372309401472,0.0,0.028903853203928315,0.5954692556634306,0.015143264306253386
0.7642549645882517,0.0,0.028247824493024716,0.5954692556634306,0.01350777986625322
0.7275933898069713,0.0,0.02755320585795036,0.5987055016181231,0.010479538959249397
0.7434800722121927,0.0,0.02701294691955922,0.5987055016181231,0.008831044628556542
0.798916817108735,0.0,0.02654986782950958,0.5965480043149947,0.004084122148152447
0.9366754617414248,0.0,0.025990313929032963,0.5997842502696872,0.00019068246642823912
0.9200111095681155,0.0002445346657484729,0.025469349952727198,0.5987055016181231,0.00023285666445267388
0.9222330231912235,0.0002445346657484729,0.02506415574893379,0.5987055016181231,0.00020409428162520302
0.9811137342035828,0.0004890693314969458,0.02458178169679888,0.6019417475728156,1.762674831961093e-05
1.0,0.0,0.024215177417176225,0.6030204962243798,0.0
0.9211220663796695,0.0002445346657484729,0.023694213440870457,0.6019417475728156,0.00017754790275979052
0.9400083321760866,0.0,0.023289019237077054,0.5997842502696872,0.00015842900560100138
0.9066796278294681,0.0,0.022941709919539872,0.5997842502696872,0.0002681296189888574
0.9011248437716983,0.0,0.022632990526173548,0.6051779935275081,0.00030369244060974757
0.8944591029023746,0.0,0.022266386246550897,0.6030204962243798,0.0002995568340489498
0.9322316344952091,0.0,0.02197696181526995,0.604099244875944,0.00017993185437852768
0.9422302457991946,0.0,0.021687537383988903,0.6062567421790723,0.0001601793844995102
0.840022219136231,0.0,0.02153317768730579,0.6051779935275081,0.0004787020173277493
0.8677961394250798,0.0,0.02118586836976851,0.6116504854368933,0.00037962527180626773
0.8278016942091376,0.0,0.02097362378682917,0.609492988133765,0.00047437428594352196
0.7615886682405222,0.0,0.020722789279718976,0.6051779935275081,0.0034371192100152346
0.6860436050548534,0.0,0.02043336484843793,0.6084142394822007,0.02995810504020789
0.6764893764754895,0.0,0.02035618500009642,0.6073354908306365,0.028190309045458734
0.7082627412859325,0.0,0.019989580720473767,0.609492988133765,0.01101284320037348
0.6676017219830579,0.0,0.019912400872132165,0.6105717367853291,0.01706345191588854
0.4852937092070546,0.0,0.01975804117544895,0.609492988133765,0.056816441803970684
0.5139563949451466,0.0,0.019680861327107443,0.6084142394822007,0.030316024770643716
0.6253853631440078,0.0,0.019545796592509608,0.6105717367853291,0.01188998429206736
0.7527010137480905,0.0,0.019430026819997247,0.6116504854368933,0.002448225252270896
0.8300236078322456,0.0,0.019275667123314036,0.6105717367853291,0.0004739764183996542
0.8455770031940008,0.0,0.01915989735080158,0.6116504854368933,0.0004169273948378657
0.8100263852242745,0.0,0.01898624269203299,0.6138079827400217,0.0005243541801292923
0.8255797805860297,0.0,0.018909062843691385,0.6116504854368933,0.0004891453380464796
0.6927093459241772,0.0,0.018754703147008268,0.6127292340884575,0.0008463846966813432
0.7362588529370921,0.0,0.01860034345032506,0.6148867313915858,0.0008269864498911216
0.7467018469656993,0.0,0.01854245856406883,0.6116504854368933,0.0008515524039923878
0.8533537008748785,0.0,0.018445983753641846,0.6116504854368933,0.0005122944272978326
0.8833495347868352,0.0,0.01842668879155647,0.6148867313915858,0.00040103324542789016
0.9622274684071657,0.0002445346657484729,0.018214444208617026,0.6127292340884575,0.00012973383494529843
0.9122344118872379,0.0,0.018214444208617026,0.6170442286947142,0.0003098714397033439
0.9277878072489932,0.0,0.018291624056958635,0.6170442286947142,0.0002593387765122163
