Precipitation_mm_hr,Stream_Discharge_mm_hr,Evapotranspiration_mm_hr,Soil_mm,Snow_mm,Air_Temperature_celsius,streamflow_cfs,Air_Pressure,Relative_Humidity,Wind_Speed,Wind_Direction,Solar_Radiation
0.0,0.01682520693846836,0.004127463965920868,0.7238403451995685,0.714447076973938,0.4673006324914857,0.01682520693846832,0.7897060302043362,0.3536453270379114,0.08974811260848091,0.6694488118493109,0.012039800995024875
0.0,0.016612962355528955,0.0023441556735136716,0.7227615965480044,0.7176152956085735,0.4404440709451988,0.01661296235552888,0.7897060302043362,0.3107623941119289,0.1767445142171735,0.20921096514594348,0.0
0.0,0.01647789762093117,0.0015983966669165632,0.7259978425026969,0.7165821808364097,0.41387058251138925,0.01647789762093114,0.7928288309148133,0.5010692959311207,0.2132928808297467,0.07978418522994207,0.0
0.0,0.01634283288633336,0.0012866225142490345,0.7238403451995685,0.7118298528844564,0.3986907868547923,0.016342832886333307,0.7907571192239597,0.583280099986113,0.23946941367388697,0.06337573686421774,0.0
0.0,0.01616917822756476,0.0011049388113438647,0.7324703344120821,0.7108656124304368,0.3876332433986466,0.01616917822756472,0.7871163905907719,0.6282738508540481,0.24546673251957948,0.0691508176792549,0.0
0.0,0.015976228606710777,0.0011410293866703522,0.7249190938511328,0.705355666978897,0.3860763412800212,0.015976228606710753,0.770146634534823,0.6047215664491044,0.2135045509066535,0.13486401850335894,0.0
0.0,0.01591834372045458,0.0012168369295122178,0.7249190938511328,0.7049424210700314,0.38414790570126944,0.015918343720454524,0.7577925302607003,0.5685043743924455,0.1956537077541805,0.21725998403190155,0.0
0.0,0.015783278985856786,0.0011431609697288934,0.7249190938511328,0.7050801697063199,0.3737095846786678,0.01578327898585669,0.7464438154836072,0.587501735870018,0.2215480138291117,0.07112156400738634,0.0
0.0,0.015763984023771372,0.0011610564622583175,0.7259978425026969,0.7057689128877624,0.3683665796806581,0.015763984023771313,0.7432296157279467,0.5762810720733231,0.23424821844351937,0.06359230239478166,0.0
0.0,0.01566750921334439,0.001085509211525837,0.7227615965480044,0.7054934156151853,0.364881241983281,0.01566750921334433,0.7309821436732051,0.5939452853770311,0.21886685952162563,0.07455773709233345,0.0
0.0,0.015590329365002778,0.0013326701043032375,0.7249190938511328,0.7077662681139456,0.38434251846609757,0.015590329365002724,0.7249650398652157,0.5302874600749896,0.2014393565229662,0.15231198141578994,0.0
0.0,0.015493854554575795,0.0010786451003016015,0.7227615965480044,0.6997768472092126,0.3920031845725154,0.015493854554575739,0.7256505327041016,0.586390779058464,0.12269808791363862,0.39038968801569673,0.0
0.0,0.015339494857892592,0.0019838703229292033,0.7216828478964403,0.6986059838007602,0.39922154894068734,0.015339494857892528,0.7290627637243268,0.5380641577558672,0.091370916531433,0.4435204315140386,0.00607363184079602
0.0,0.015300904933721785,0.010915744240445755,0.7227615965480044,0.7001212187999337,0.4208058737670839,0.015300904933721772,0.7299919873503712,0.5755034023052353,0.04974246807309673,0.3874083025449338,0.06634825870646767
0.0,0.015281609971636394,0.05381152265860095,0.7249190938511328,0.7030139401619924,0.4670352514485382,0.015281609971636299,0.7142865847528106,0.20744341063741145,0.15099132152684683,0.49626857590838414,0.2870646766169154
0.0,0.015281609971636394,0.09038948381281843,0.7227615965480044,0.7030139401619924,0.5054978106063956,0.015281609971636299,0.708467512209388,0.2745452020552701,0.15183800183447402,0.4587305506106426,0.43134328358208956
0.0,0.015204430123294805,0.13050945205890035,0.7238403451995685,0.7030139401619924,0.5330974390729355,0.015204430123294695,0.7074316563639623,0.30354117483682824,0.18231849290905242,0.5184304485360892,0.5709452736318408
0.0,0.01512725027495319,0.05805359336163158,0.7227615965480044,0.7027384428894154,0.5308859303817064,0.015127250274953184,0.6992209754715422,0.43941119288987635,0.16404430960276584,0.5029099188456769,0.25094527363184077
0.0,0.015435969668319597,0.06596469232145154,0.7227615965480044,0.7001900931180781,0.5261975319563006,0.015435969668319512,0.683637438267561,0.5328426607415637,0.16178649544909335,0.54961588493729,0.2935323383084577
0.0,0.015860458834198378,0.0479805480753358,0.7227615965480044,0.6856576119896413,0.5283913485779999,0.015860458834198295,0.6692573218251784,0.6393834189695876,0.1251675721442179,0.40653825774474434,0.21194029850746268
0.0,0.016381422810504163,0.03214754331868915,0.7270765911542612,0.6802854151743897,0.504507054712725,0.016381422810504063,0.6714204325612131,0.8955700597139286,0.08741974176250618,0.4894828559507155,0.15741293532338307
0.0,0.01690238678680995,0.013878566746218717,0.7227615965480044,0.6795966719929473,0.4943694988721305,0.016902386786809925,0.6693639540445597,0.954450770726288,0.07634234107105059,0.4993004933362787,0.07042786069651741
